 
Status=Not/Inst/Conf-files/Unpacked/halF-conf/Half-inst/trig-aWait/Trig-pend 
Err?=(none)/Reinst-required (Status,Err:
libxft2:amd64 2.3.6-1
libxi6:amd64 2:1.8-1+b1
libxinerama1:amd64 2:1.1.4-3
libxkbcommon-x11-0:amd64 1.5.0-1
libxkbcommon0:amd64 1.5.0-1
libxkbfile1:amd64 1:1.1.0-1
libxkbregistry0:amd64 1.5.0-1
libxklavier16:amd64 5.4-4
libxm4:amd64 2.3.8-3
libxml++2.6-2v5:amd64 2.40.1-3
libxml-commons-external-java 1.4.01-5
libxml-commons-resolver1.1-java 1.2-11
libxml-dom-perl 1.46-2
libxml-java 1.1.7-1
libxml-parser-perl 2.46-4
libxml-perl 0.08-4
libxml-regexp-perl 0.04-1.1
libxml-twig-perl 1:3.52-2
libxml-writer-perl 0.900-2
libxml-xpathengine-perl 0.14-2
libxml2:amd64 2.9.14+dfsg-1.2
libxml2:i386 2.9.14+dfsg-1.2
libxml2-dev:amd64 2.9.14+dfsg-1.2
libxml2-utils 2.9.14+dfsg-1.2
libxmlb2:amd64 0.3.10-2
libxmlgraphics-commons-java 2.8-2
libxmlsec1:amd64 1.2.37-2
libxmlsec1-nss:amd64 1.2.37-2
libxmlsec1-openssl:amd64 1.2.37-2
libxmu6:amd64 2:1.1.3-3
libxmuu1:amd64 2:1.1.3-3
libxnvctrl0:amd64 510.108.03-1
libxpm4:amd64 1:3.5.12-1.1
libxpresent1:amd64 1.0.0-2+b10
libxrandr2:amd64 2:1.5.2-2+b1
libxrender1:amd64 1:0.9.10-1.1
libxres1:amd64 2:1.2.1-1
libxshmfence1:amd64 1.3-1
libxshmfence1:i386 1.3-1
libxsimd-dev:amd64 8.1.0-7
libxslt1.1:amd64 1.1.35-1
libxss1:amd64 1:1.2.3-1
libxstring-perl:amd64 0.005-2+b1
libxt-dev:amd64 1:1.2.1-1
libxt6:amd64 1:1.2.1-1
libxtables12:amd64 1.8.9-2
libxtrx0:amd64 0.0.1+git20191219.98458ce-3
libxtrxdsp0:amd64 0.0.1+git20190830.eec2864-3
libxtrxll0:amd64 0.0.1+git20201202.1b6eddf-1
libxtst6:amd64 2:1.2.3-1.1
libxv1:amd64 2:1.0.11-1.1
libxvidcore4:amd64 2:1.3.7-1
libxvmc1:amd64 2:1.0.12-2
libxxf86dga1:amd64 2:1.1.5-1
libxxf86vm1:amd64 1:1.1.4-1+b2
libxxf86vm1:i386 1:1.1.4-1+b2
libxxhash0:amd64 0.8.1-1
libyajl2:amd64 2.1.0-3
libyaml-0-2:amd64 0.2.5-1
libyaml-cpp0.7:amd64 0.7.0+dfsg-8+b1
libyaml-tiny-perl 1.73-1
libyara9:amd64 4.2.3-3
libyelp0:amd64 42.1-2
libz-mingw-w64 1.2.13+dfsg-1
libz3-4:amd64 4.8.12-3.1
libz3-4:i386 4.8.12-3.1
libz3-dev:amd64 4.8.12-3.1
libzbar0:amd64 0.23.92-6+b1
libzimg2:amd64 3.0.4+ds1-1
libzip-dev:amd64 1.7.3-1+b1
libzip4:amd64 1.7.3-1+b1
libzmf-0.0-0:amd64 0.0.2-1+b5
libzmq5:amd64 4.3.4-5
libzstd1:amd64 1.5.4+dfsg2-5
libzstd1:i386 1.5.4+dfsg2-5
libzvbi-common 0.2.39-2
libzvbi0:amd64 0.2.39-2
libzxing2:amd64 1.4.0-3+b1
libzxingcore1:amd64 1.2.0-1
libzzip-0-13:amd64 0.13.72+dfsg.1-1.1
light-locker 1.8.0-3
lightdm 1.26.0-8
lightdm-gtk-greeter 2.0.8-2+b1
lightdm-gtk-greeter-settings 1.2.2-5
lime-forensics-dkms 1.9.1-5
limesuite-udev 22.09.1+dfsg-1
linux-base 4.9
linux-compiler-gcc-11-x86 5.18.5-1kali6
linux-exploit-suggester 1.1-0kali2
linux-headers-5.18.0-kali5-amd64 5.18.5-1kali6
linux-headers-5.18.0-kali5-common 5.18.5-1kali6
linux-headers-amd64 5.18.5-1kali6
linux-image-5.18.0-kali5-amd64 5.18.5-1kali6
linux-image-amd64 5.18.5-1kali6
linux-kbuild-5.18 5.18.5-1kali6
linux-libc-dev:amd64 6.0.12-1kali1
live-tools 1:20190831
llvm-13 1:13.0.1-11+b1
llvm-13-dev 1:13.0.1-11+b1
llvm-13-linker-tools 1:13.0.1-11+b1
llvm-13-runtime 1:13.0.1-11+b1
llvm-13-tools 1:13.0.1-11+b1
llvm-14 1:14.0.6-2
llvm-14-dev 1:14.0.6-2
llvm-14-linker-tools 1:14.0.6-2
llvm-14-runtime 1:14.0.6-2
llvm-14-tools 1:14.0.6-2
lm-sensors 1:3.6.0-7.1
lmodern 2.005-1
locales 2.36-9
locales-all 2.36-9
login 1:4.13+dfsg1-1
logrotate 3.21.0-1
logsave 1.46.6~rc1-1.1
lollypop 1.4.37-1
lp-solve 5.5.2.5-2
lrzsz 0.12.21-10+b1
lsb-base 11.5
lsb-release 12.0-1
lsof 4.95.0-1
lua-lpeg:amd64 1.0.2-2
lvm2 2.03.16-2
lynis 3.0.8-1.1
m4 1.4.19-2
mac-robber 1.02-13
macchanger 1.7.0-5.4
magicrescue 1.1.10+dfsg-2
mailcap 3.70+nmu1
make 4.3-4.1
man-db 2.11.2-1
manpages 6.02-1
manpages-dev 6.02-1
mariadb-client-10.6 1:10.6.11-2
mariadb-client-core-10.6 1:10.6.11-2
mariadb-common 1:10.6.11-2
mariadb-server-10.6 1:10.6.11-2
mariadb-server-core-10.6 1:10.6.11-2
maryam 2.5.0-0kali2
maskprocessor 0.73+git20170609.1708898-3+b1
masscan 2:1.3.2+ds1-1
massdns 1.0.0-0kali1
mate-calc 1.26.0-1
mate-calc-common 1.26.0-1
mawk 1.3.4.20200120-3.1
mc 3:4.8.29-2
mc-data 3:4.8.29-2
mdbtools 1.0.0+dfsg-1+b1
mdk3 6.0-8+b1
mdk4 4.2-3+b1
media-types 8.0.0
medusa 2.2-7+b1
memdump 1.01-9
menu 2.1.49
mercurial 6.3.1-2
mercurial-common 6.3.1-2
merlin-agent 0.10.0~beta+ds-0kali1
merlin-server 0.10.0~beta+ds-0kali1
mesa-utils 8.5.0-1
mesa-utils-bin:amd64 8.5.0-1
mesa-va-drivers:amd64 22.3.6-1+deb12u1
mesa-vdpau-drivers:amd64 22.3.6-1+deb12u1
mesa-vulkan-drivers:amd64 22.3.6-1+deb12u1
metacam 1.2-14
metagoofil 2.2.+git20210226-0kali1
metasploit-framework 6.3.10-0kali1
mfcuk 0.3.8+git20180720-2
mfoc 0.10.7+git20180724-2
mfterm 1.0.7+git20190127-0kali2
mime-support 3.66
mimikatz 2.2.0-git20220919-0kali1
mingw-w64 10.0.0-3
mingw-w64-common 10.0.0-3
mingw-w64-i686-dev 10.0.0-3
mingw-w64-tools 10.0.0-3
mingw-w64-x86-64-dev 10.0.0-3
minicom 2.8-2
miredo 1.2.6-7.1+b1
missidentify 1.0-11
mitmproxy 8.1.1-0kali1
mobile-broadband-provider-info 20221107-1
modemmanager 1.18.10-1
mokutil 0.6.0-2
mono-4.0-gac 6.8.0.105+dfsg-3.3
mono-csharp-shell 6.8.0.105+dfsg-3.3
mono-devel 6.8.0.105+dfsg-3.3
mono-gac 6.8.0.105+dfsg-3.3
mono-mcs 6.8.0.105+dfsg-3.3
mono-runtime 6.8.0.105+dfsg-3.3
mono-runtime-common 6.8.0.105+dfsg-3.3
mono-runtime-sgen 6.8.0.105+dfsg-3.3
mono-xbuild 6.8.0.105+dfsg-3.3
mount 2.38.1-4
mousepad 0.5.10-1
mpg123 1.31.1-1
msfpc 1.4.5-0kali3
mtd-utils 1:2.1.5-1
multiforcer 1.31-1kali1
multimac 1.0.3-1kali1
multimon-ng 1.2.0+dfsg-1
mutter-common 44.0-1
myrescue 0.9.8-3
mysql-common 5.8+1.0.8
naabu 2.0.5-0kali1
name-that-hash 1.11.0-0kali1
nano 7.1-1
nasm 2.16.01-1
nasty 0.6-4
nautilus-extension-gnome-terminal 3.44.1-1kali1
nbtscan 1.7.2-2
nbtscan-unixwiz 1.0.35-0kali2
ncat 7.93+dfsg1-0kali2
ncat-w32 5.59beta1-1kali3
ncompress 4.2.4.6-6
ncrack 0.7+debian-3+b1
ncurses-base 6.4-2
ncurses-bin 6.4-2
ncurses-hexedit 0.9.7+orig-7.1
ncurses-term 6.4-2
needrestart 3.6-1
net-tools 2.10-0.1
netbase 6.4
netcat-traditional 1.10-47
netdiscover 0.10-2
netmask 2.4.4-3
netpbm 2:10.97.00-2
netsed 1.2-3+b1
netsniff-ng 0.6.8-3
netstandard-targeting-pack-2.1 2.1.0-1
netwag 5.39.0-1.5
network-manager 1.40.10-1
network-manager-fortisslvpn 1.4.0-0.1
network-manager-fortisslvpn-gnome 1.4.0-0.1
network-manager-gnome 1.30.0-2
network-manager-l2tp 1.20.8-1
network-manager-l2tp-gnome 1.20.8-1
network-manager-openconnect 1.2.8-3
network-manager-openconnect-gnome 1.2.8-3
network-manager-openvpn 1.10.2-2
network-manager-openvpn-gnome 1.10.2-2
network-manager-pptp 1.2.10-2
network-manager-pptp-gnome 1.2.10-2
network-manager-vpnc 1.2.8-4
network-manager-vpnc-gnome 1.2.8-4
netwox 5.39.0-1.5
nextnet 0.0.2-0kali2
nfs-common 1:2.6.2-4
nftables 1.0.6-1
nginx 1.22.1-5
nginx-common 1.22.1-5
nginx-core 1.22.1-5
ngrep 1.47+ds1-5+b1
nikto 1:2.1.6+git20190310-0kali3
nipper-ng 0.11.10-1kali2
nishang 0.7.6+git20210724.414ee11-0kali1
nmap 7.93+dfsg1-0kali2
nmap-common 7.93+dfsg1-0kali2
nmapsi4 0.5~alpha2-3
node-abab 2.0.6-1
node-abbrev 1.1.1+~1.1.2-1
node-acorn 8.8.1+ds+~cs25.17.7-2
node-agent-base 6.0.2+~cs5.4.2-2
node-ajv 6.12.6-3
node-ajv-keywords 3.5.2-2
node-ampproject-remapping 2.2.0+~cs5.15.37-1
node-ansi-escapes 5.0.0+really.4.3.1-1
node-ansi-regex 5.0.1-1
node-ansi-styles 6.2.1-2
node-ansistyles 0.1.3-5
node-anymatch 3.1.3+~cs4.6.1-2
node-aproba 2.0.0-3
node-archy 1.0.0-6
node-are-we-there-yet 3.0.1+~1.1.0-1
node-argparse 2.0.1-2
node-arrify 2.0.1-3
node-asap 2.0.6+~2.0.0-1
node-assert 2.0.0+~cs3.9.8-2
node-async 0.8.0-6
node-async-each 1.0.3-3
node-asynckit 0.4.0-5
node-auto-bind 4.0.0-2
node-babel-helper-define-polyfill-provider 0.3.3~0~20220913+ds1-1
node-babel-plugin-add-module-exports 1.0.4+dfsg1~cs5.8.0-4
node-babel-plugin-lodash 3.3.4+~cs2.0.1-6
node-babel-plugin-polyfill-corejs2 0.3.3~0~20220913+ds1-1
node-babel-plugin-polyfill-corejs3 0.6.0~0~20220913+ds1-1
node-babel-plugin-polyfill-regenerator 0.4.1~0~20220913+ds1-1
node-babel7 7.20.12+ds1+~cs214.250.188-1
node-babel7-runtime 7.20.12+ds1+~cs214.250.188-1
node-balanced-match 2.0.0-1
node-base 3.0.0-3
node-big.js 6.2.1+ds+~6.1.5-2
node-binary-extensions 2.2.0-2
node-brace-expansion 2.0.1-2
node-braces 3.0.2+~3.0.1-1
node-browserslist 4.21.4+~cs6.1.17-2
node-builtins 5.0.1-1
node-cacache 17.0.3+~cs10.3.7-1
node-cache-base 4.0.2-1
node-camelcase 7.0.0-3
node-caniuse-lite 1.0.30001436+dfsg+~1.0.1-1
node-chalk 5.2.0-1
node-chokidar 3.5.3-2
node-chownr 2.0.0-2
node-ci-info 3.6.1+~cs1.1.0-1
node-cli-boxes 2.2.1-2
node-cli-cursor 4.0.0-3
node-cli-table 0.3.11+~cs0.13.4-3
node-cli-truncate 2.1.0-5
node-cliui 7.0.4+repack+~cs3.1.0-4
node-clone 2.1.2-4
node-clone-deep 4.0.1+~cs7.0.2-1
node-collection-visit 1.0.0-4
node-color-convert 2.0.1+~cs2.0.0-2
node-color-name 1.1.4+~1.1.1-2
node-colors 1.4.0-4
node-columnify 1.6.0+~1.5.1-1
node-combined-stream 1.0.8+~1.0.3-1
node-commander 9.4.1-1
node-commondir 1.0.1+~1.0.0-1
node-console-control-strings 1.1.0-3
node-convert-source-map 1.9.0+~1.5.2-1
node-copy-concurrently 1.0.5-9
node-core-js 3.26.1-1
node-core-js-compat 3.26.1-1
node-core-js-pure 3.26.1-1
node-core-util-is 1.0.3-1
node-coveralls 3.1.1-2
node-css-loader 5.0.1+~cs14.0.5-1
node-css-selector-tokenizer 0.8.0+~cs4.8.3-1
node-cssom 0.4.4-3
node-cssstyle 2.3.0-3
node-debbundle-es-to-primitive 1.2.1+~cs9.7.25-2
node-debug 4.3.4+~cs4.1.7-1
node-decamelize 4.0.0-2
node-decompress-response 6.0.0-2
node-deep-equal 2.0.5+~cs32.12.77-1
node-deep-is 0.1.4-1
node-defaults 1.0.4+~1.0.3-1
node-define-properties 1.1.4+~1.1.3-1
node-define-property 2.0.2+really+2.0.2-3
node-del 7.0.0-5
node-delayed-stream 1.0.0-5
node-delegates 1.0.0-3
node-depd 2.0.0-2
node-diff 5.0.0~dfsg+~5.0.1-4
node-domelementtype 2.3.0-1
node-domhandler 5.0.3-3
node-electron-to-chromium 1.4.284-1
node-emojis-list 3.0.0-2
node-encoding 0.1.13-2
node-end-of-stream 1.4.4+~1.4.1-1
node-entities 4.4.0+dfsg-2
node-err-code 2.0.3+dfsg-3
node-error-ex 1.3.2-4
node-es-abstract 1.20.4+~cs26.27.47-1
node-es6-error 4.1.1-5
node-escape-string-regexp 4.0.0-2
node-escodegen 2.0.0+dfsg+~0.0.7-2
node-esprima 4.0.1+ds+~4.0.3-2
node-estraverse 5.3.0+ds+~5.1.1-1
node-esutils 2.0.3+~2.0.0-1
node-events 3.3.0+~3.0.0-3
node-fancy-log 1.3.3+~cs1.3.1-2
node-fast-deep-equal 3.1.3-3
node-fast-levenshtein 2.0.6+ds-3
node-fetch 2.6.7+~2.6.1-1
node-fill-range 7.0.1+~7.0.0-1
node-find-cache-dir 3.3.2+~3.2.1-1
node-find-up 6.3.0-7
node-for-in 1.0.2-4
node-for-own 1.0.0-3
node-foreground-child 2.0.0-5
node-form-data 4.0.0-1
node-formidable 3.2.5+20221017git493ec88+~cs4.0.9-1
node-fs-readdir-recursive 1.1.0+~1.1.0-1
node-fs-write-stream-atomic 1.0.10-6
node-fs.realpath 1.0.0-3
node-function-bind 1.1.1+repacked+~1.0.3-2
node-gauge 4.0.4-1
node-get-caller-file 2.0.5+~cs1.1.1-4
node-get-stream 6.0.1-1
node-get-value 1:3.0.1-4
node-glob 8.0.3+~cs8.4.15-1
node-glob-parent 6.0.2+~5.1.1-2
node-globals 13.18.0-1
node-globby 13.1.3+~cs16.25.40-1
node-got 11.8.5+~cs58.13.36-3
node-graceful-fs 4.2.10-1
node-growl 1.10.5-4
node-gyp 9.3.0-2
node-has-flag 4.0.0-3
node-has-unicode 2.0.1-5
node-has-value 2.0.2-4
node-has-values 2.0.1-4
node-hosted-git-info 5.1.0-1
node-https-proxy-agent 5.0.1+~cs8.0.0-3
node-iconv-lite 0.6.3-3
node-icss-utils 5.1.0+~5.1.0-1
node-iferr 1.0.2+~1.0.2-1
node-ignore 5.2.1-1
node-imurmurhash 0.1.4+dfsg+~0.1.1-2
node-indent-string 4.0.0-2
node-inflight 1.0.6-2
node-inherits 2.0.4-6
node-ini 3.0.1-2
node-ip 2.0.0+~1.1.0-1
node-ip-regex 4.3.0+~4.1.1-1
node-is-arrayish 0.3.2-3
node-is-binary-path 2.1.0-5
node-is-buffer 2.0.5-2
node-is-descriptor 3.0.0-2
node-is-extendable 1.0.1-3
node-is-extglob 2.1.1-5
node-is-glob 4.0.3-2
node-is-number 7.0.0-4
node-is-path-cwd 2.2.0-2
node-is-path-inside 3.0.3-2
node-is-plain-obj 3.0.0-2
node-is-plain-object 5.0.0-7
node-is-primitive 3.0.1-3
node-is-stream 3.0.0-4
node-is-typedarray 1.0.0-4
node-is-windows 1.0.2+~cs1.0.0-1
node-isarray 2.0.5-4
node-isexe 2.0.0+~2.0.1-5
node-isobject 4.0.0-2
node-istanbul 0.4.5+repack10+~cs97.25.57-3
node-jed 1.1.1-4
node-jest-debbundle 29.3.1~ds1+~cs70.48.25-1
node-js-tokens 8.0.0-2
node-js-yaml 4.1.0+dfsg+~4.0.5-7
node-jsdom 20.0.3+~cs124.18.21-1
node-jsesc 3.0.2+~3.0.1-1
node-json-buffer 3.0.1+~3.0.0-1
node-json-parse-better-errors 1.0.2+~cs3.3.1-2
node-json-schema-traverse 1.0.0-3
node-json-stable-stringify 1.0.2+~cs5.2.34-1
node-json5 2.2.3+dfsg-1
node-jsonify 0.0.1-1
node-jsonparse 1.3.1-10
node-kind-of 6.0.3+dfsg-2
node-lcov-parse 1.0.0+20170612git80d039574ed9-6
node-levn 0.4.1+dfsg-2
node-loader-utils 2.0.4-1
node-locate-path 7.1.1-2
node-lodash 4.17.21+dfsg+~cs8.31.198.20210220-9
node-lodash-packages 4.17.21+dfsg+~cs8.31.198.20210220-9
node-log-driver 1.2.7+git+20180219+bba1761737-7
node-lowercase-keys 2.0.0-2
node-lru-cache 7.14.1-1
node-make-dir 3.1.0-3
node-map-visit 1.0.0-4
node-micromatch 4.0.5+~4.0.2-1
node-mime 3.0.0+dfsg+~cs3.97.1-1
node-mime-types 2.1.35-1
node-mimic-response 3.1.0-8
node-minimatch 5.1.1+~5.1.2-1
node-minimist 1.2.7+~cs5.3.2-2
node-minipass 3.3.6+~cs9.4.19-1
node-mixin-deep 2.0.1-3
node-mkdirp 1.0.4+~1.0.2-4
node-move-concurrently 1.0.1-5
node-ms 2.1.3+~cs0.7.31-3
node-mute-stream 0.0.8+~0.0.1-3
node-n3 1.16.3+~1.2.3+~1.10.4-1
node-negotiator 0.6.3+~0.6.1-1
node-neo-async 2.6.2+~cs3.0.0-2
node-nopt 5.0.0-4
node-normalize-package-data 4.0.1+~2.4.1-1
node-normalize-path 3.0.0+~3.0.0-1
node-normalize.css 8.0.1-5
node-npm-bundled 2.0.1-2
node-npm-package-arg 10.0.0+~3.0.0-2
node-npm-run-path 5.1.0+~4.0.0-7
node-npmlog 7.0.1+~4.1.4-1
node-object-assign 4.1.1-7
node-object-inspect 1.12.2+~cs1.8.1-1
node-object-visit 1.0.1-5
node-once 1.4.0-7
node-opener 1.5.2+~1.4.0-1
node-optimist 0.6.1+~0.0.30-2
node-optionator 0.9.1+dfsg+~cs1.2.3-1
node-osenv 0.1.5+~0.1.1-1
node-p-cancelable 2.1.1-1
node-p-limit 4.0.0+~cs4.0.0-5
node-p-locate 6.0.0-12
node-p-map 4.0.0+~3.1.0+~3.0.1-1
node-parse-json 5.2.0+~cs5.1.7-1
node-parse5 7.1.2+dfsg-1
node-pascalcase 1.0.0-1
node-path-dirname 1.0.2-2
node-path-exists 5.0.0-8
node-path-is-absolute 2.0.0-2
node-path-is-inside 1.0.2+~1.0.0-1
node-path-type 4.0.0-3
node-picocolors 1.0.0-4
node-pify 5.0.0+~cs5.0.1-1
node-pkg-dir 5.0.0-2
node-postcss 8.4.20+~cs8.0.23-1
node-postcss-modules-extract-imports 3.0.0-2
node-postcss-modules-values 4.0.0+~4.0.0-1
node-postcss-value-parser 4.2.0-1
node-prelude-ls 1.2.1+dfsg-3
node-process-nextick-args 2.0.1-3
node-promise-inflight 1.0.1+~1.0.0-1
node-promise-retry 2.0.1-4
node-promzard 0.3.0-2
node-psl 1.8.0+ds-9
node-pump 3.0.0-5
node-punycode 2.1.1-6
node-quick-lru 6.1.1-4
node-read 1.0.7-5
node-read-package-json 5.0.2+~2.0.0-1
node-read-pkg 5.2.0-2
node-readable-stream 3.6.0+~cs3.0.0-4
node-readdirp 3.6.0-1
node-regenerate 1.4.2-3
node-regenerate-unicode-properties 10.1.0+ds-1
node-regenerator-runtime 0.15.1+~0.10.8-1
node-regenerator-transform 0.15.1+~0.10.8-1
node-regexpu-core 5.2.2-2
node-regjsgen 0.7.1+ds-1
node-regjsparser 0.9.1+ds-2
node-repeat-string 1.6.1+repack-1
node-require-directory 2.1.1+~2.1.2-1
node-resolve 1.22.1+~cs5.31.10-1
node-resolve-cwd 3.0.0-2
node-resolve-from 5.0.0+~3.1.0+~3.3.0+~2.0.0-1
node-restore-cursor 4.0.0-2
node-retry 0.13.1+~0.12.1-1
node-rimraf 3.0.2-2
node-run-queue 2.0.0-3
node-safe-buffer 5.2.1+~cs2.1.2-3
node-schema-utils 3.1.1~ds-2
node-sellside-emitter 1.2.1-3
node-semver 7.3.5+~7.3.9-2
node-set-blocking 2.0.0-2
node-set-immediate-shim 2.0.0-2
node-set-value 4.1.0+~4.0.1-2
node-shebang-command 2.0.0-1
node-shebang-regex 3.0.0-2
node-shell-quote 1.7.4+~1.7.1-1
node-signal-exit 3.0.7+~3.0.1-1
node-slash 4.0.0-3
node-slice-ansi 5.0.0+~cs9.0.0-5
node-source-map 0.7.0++dfsg2+really.0.6.1-12
node-source-map-support 0.5.21+ds+~0.5.4-1
node-spdx-correct 3.1.1-2
node-spdx-exceptions 2.3.0-2
node-spdx-expression-parse 3.0.1+~3.0.1-1
node-spdx-license-ids 3.0.12-1
node-sprintf-js 1.1.2+ds1+~1.1.2-1
node-ssri 9.0.1-2
node-stack-utils 2.0.6+~2.0.1-1
node-string-decoder 1.3.0-6
node-string-width 4.2.3+~cs13.2.3-1
node-strip-ansi 6.0.1-2
node-strip-bom 4.0.0-2
node-supports-color 8.1.1+~8.1.1-1
node-tap 16.3.2+ds1+~cs50.8.16-1
node-tap-mocha-reporter 5.0.3+~2.0.2-2
node-tap-parser 11.0.2+~cs2.1.4-1
node-tar 6.1.13+~cs7.0.5-1
node-text-table 0.2.0-4
node-time-stamp 2.2.0-2
node-to-fast-properties 3.0.1-3
node-to-regex-range 5.0.1-4
node-tough-cookie 4.0.0-2
node-type-check 0.4.0+dfsg-3
node-typedarray-to-buffer 4.0.0-2
node-unicode-canonical-property-names-ecmascript 2.0.0-2
node-unicode-match-property-ecmascript 2.0.0-2
node-unicode-match-property-value-ecmascript 2.1.0+ds-1
node-unicode-property-aliases-ecmascript 2.1.0+ds-1
node-union-value 2.0.1-4
node-uniq 1.0.1-2
node-unique-filename 1.1.1+ds-2
node-universalify 2.0.0-3
node-unset-value 2.0.1-1
node-uri-js 4.4.0+dfsg-8
node-util 0.12.5+~1.0.10-1
node-util-deprecate 1.0.2-3
node-uuid 8.3.2+~8.3.3-3
node-v8flags 3.2.0+~3.1.1-1
node-validate-npm-package-license 3.0.4-2
node-validate-npm-package-name 5.0.0+~4.0.0-1
node-wcwidth.js 1.0.2-2
node-webidl-conversions 7.0.0~1.1.0+~cs15.1.20180823-2
node-which 2.0.2+~cs1.3.2-3
node-wide-align 1.1.3-4
node-widest-line 3.1.0-2
node-wordwrap 1.0.0-4
node-wrap-ansi 8.0.1+~8.0.1-3
node-wrappy 1.0.2-3
node-write-file-atomic 4.0.2+~4.0.0-1
node-ws 8.11.0+~cs13.7.3-1
node-xtend 4.0.2-3
node-y18n 5.0.8+~5.0.0-3
node-yallist 4.0.0+~4.0.1-1
node-yaml 2.1.3-1
node-yargs 16.2.0+~16.0.4-7
node-yargs-parser 21.1.1+~21.0.0-4
nodejs 18.7.0+dfsg-1
nodejs-doc 18.13.0+dfsg-1
nomacs-l10n 3.12.0+dfsg-2
npm 8.18.0~ds1-1
ntfs-3g 1:2022.10.3-1
nuclei 2.8.7-0kali1
numba-doc 0.55.2+dfsg-1
numlockx 1.2-9
nvidia-installer-cleanup 20220217+2
nvidia-kernel-common 20220217+2
nvidia-modprobe 525.78.01-1
nvidia-tesla-470-alternative 470.129.06-6
nvidia-tesla-470-kernel-support 470.129.06-6
nvidia-tesla-510-alternative 510.108.03-1
nvidia-tesla-510-kernel-support 510.108.03-1
o-saft 22.11.22-1
obs-plugins:amd64 29.0.2+dfsg-1+b1
obs-studio 29.0.2+dfsg-1+b1
ocl-icd-libopencl1:amd64 2.3.1-1
oclgausscrack 1.3-1kali3
odat 5.1.1-0kali2
offsec-awae-python2 2021.1.2
ohrwurm 0.1-1kali4
ollydbg 1.10-1kali4
onboard 1.4.1-5+b6
onboard-common 1.4.1-5
onboard-data 1.4.1-5
onesixtyone 0.3.4-1
open-vm-tools 2:12.1.5-3
open-vm-tools-desktop 2:12.1.5-3
openconnect 9.01-2
openfortivpn 1.19.0-2
openjdk-11-dbg:amd64 11.0.17+8-2
openjdk-11-demo 11.0.17+8-2
openjdk-11-doc 11.0.17+8-2
openjdk-11-jdk:amd64 11.0.17+8-2
openjdk-11-jdk-headless:amd64 11.0.17+8-2
openjdk-11-jre:amd64 11.0.17+8-2
openjdk-11-jre-headless:amd64 11.0.17+8-2
openjdk-11-jre-zero:amd64 11.0.17+8-2
openjdk-11-source 11.0.17+8-2
openjdk-17-dbg:amd64 17.0.6+10-1
openjdk-17-demo 17.0.6+10-1
openjdk-17-doc 17.0.6+10-1
openjdk-17-jdk:amd64 17.0.6+10-1
openjdk-17-jdk-headless:amd64 17.0.6+10-1
openjdk-17-jre:amd64 17.0.6+10-1
openjdk-17-jre-headless:amd64 17.0.6+10-1
openjdk-17-jre-zero:amd64 17.0.6+10-1
openjdk-17-source 17.0.6+10-1
openocd 0.12.0-1
opensc 0.22.0-2.1
opensc-pkcs11:amd64 0.22.0-2.1
openshot-qt 2.6.1+dfsg1-3
openssh-client 1:9.1p1-2
openssh-server 1:9.1p1-2
openssh-sftp-server 1:9.1p1-2
openssl 3.0.7-1
openvas-scanner 21.4.4-1
openvpn 2.6.0~really2.5.7-0kali1
ophcrack 3.8.0-3+b1
ophcrack-cli 3.8.0-3+b1
oracle-instantclient-basic 19.6.0.0.0-0kali1
oracle-instantclient-devel 19.6.0.0.0-0kali1
orca 43.0-1
os-prober 1.81
ospd-openvas 21.4.4-1
osrframework 0.20.1-0kali1
osslsigncode 2.5-3
outguess 1:0.4-2
ovmf 2022.11-2
owasp-mantra-ff 0.9-1kali4
owl 0~git20200813-0kali2
p0f 3.09b-3
p11-kit 0.24.1-2
p11-kit-modules:amd64 0.24.1-2
p7zip 16.02+dfsg-8
p7zip-full 16.02+dfsg-8
pack 0.0.4-0kali6
packagekit 1.2.6-2
packagekit-tools 1.2.6-2
pacu 1.1.0-0kali1
padbuster 0.3.3+git20210818.50e4a3e-1kali1
pandoc 2.17.1.1-1.1
pandoc-data 2.17.1.1-1.1
parole 4.16.0-1
parsero 0.75-0kali4
parted 3.5-3
pasco 20040505-4
pass 1.7.4-5
passing-the-hash 0~2015.12.33
passwd 1:4.13+dfsg1-1
patch 2.7.6-7
pavucontrol 5.0-2
payloadsallthethings 2.1-0kali2
pci.ids 0.0~2023.01.14-1
pciutils 1:3.9.0-4
pcscd 1.9.9-1
pdf-parser 0.7.7-0kali1
pdfcrack 0.20-1
pdfid 0.2.8-0kali1
peass 20230101-0kali1
peirates 1.0.30-0kali2
perl 5.36.0-7
perl-base 5.36.0-7
perl-cisco-copyconfig 1.4-1kali3
perl-modules-5.34 5.34.0-5
perl-modules-5.36 5.36.0-7
perl-openssl-defaults:amd64 7+b1
perl-tk 1:804.036-1+b2
perltidy 20220613-1
pev 0.81-8
pgcli 3.4.1-1
phishery 1.0.2-0kali2
photon 1.3.0-0kali1
php 2:8.1+92+nmu1
php-common 2:92+nmu1
php-json 2:8.1+92+nmu1
php-mysql 2:8.1+92+nmu1
php-sqlite3 2:8.1+92+nmu1
php8.1 8.1.12-1
php8.1-cli 8.1.12-1+b1
php8.1-common 8.1.12-1+b1
php8.1-mysql 8.1.12-1+b1
php8.1-opcache 8.1.12-1+b1
php8.1-readline 8.1.12-1+b1
php8.1-sqlite3 8.1.12-1+b1
